PROG/21_0_005_00_03_10063.jpg,0.99960333,0.00039669452
PROG/21_0_005_00_03_10229.jpg,0.9994993,0.0005006812
PROG/21_0_005_00_03_10240.jpg,0.9956481,0.0043519503
PROG/21_0_005_00_03_10252.jpg,0.9651479,0.034852087
PROG/21_0_005_00_03_10266.jpg,0.99948466,0.0005152647
PROG/21_0_005_00_03_10284.jpg,0.9978818,0.0021181935
PROG/21_0_005_00_03_10287.jpg,0.99792576,0.0020741639
PROG/21_0_005_00_03_10312.jpg,0.9973809,0.002619121
PROG/21_0_005_00_03_10428.jpg,0.9995654,0.00043461853
PROG/21_0_005_00_03_10448.jpg,0.9988753,0.0011246154
PROG/21_0_005_00_03_10464.jpg,0.9944301,0.0055698934
PROG/21_0_005_00_03_10504.jpg,0.90518576,0.09481426
PROG/21_0_005_00_03_10521.jpg,0.99866307,0.001336947
PROG/21_0_005_00_03_10526.jpg,0.9733521,0.026647963
PROG/21_0_005_00_03_10646.jpg,0.9962998,0.0037002217
PROG/21_0_005_00_03_10653.jpg,0.999193,0.00080696325
PROG/21_0_005_00_03_10654.jpg,0.9988255,0.0011744961
PROG/21_0_005_00_03_10655.jpg,0.99150425,0.008495737
PROG/21_0_005_00_03_10662.jpg,0.11438471,0.8856153
PROG/21_0_005_00_03_10718.jpg,0.9994816,0.0005183855
PROG/21_0_005_00_03_10736.jpg,0.9839048,0.01609517
PROG/21_0_005_00_03_10924.jpg,0.9987081,0.0012918334
PROG/21_0_005_00_03_10943.jpg,0.9985116,0.0014883575
PROG/21_0_005_00_03_10944.jpg,0.9974558,0.0025442871
PROG/21_0_005_00_03_11058.jpg,0.9959341,0.0040658317
PROG/21_0_005_00_03_11075.jpg,0.99717534,0.0028246753
PROG/21_0_005_00_03_11131.jpg,0.9937,0.006299948
PROG/21_0_005_00_03_11146.jpg,0.9966599,0.003340169
PROG/21_0_005_00_03_11269.jpg,0.9725309,0.027469156
PROG/21_0_005_00_03_11278.jpg,0.99884677,0.0011531536
PROG/21_0_005_00_03_11286.jpg,0.99340534,0.006594659
PROG/21_0_005_00_03_11332.jpg,0.95424765,0.045752283
PROG/21_0_005_00_03_11485.jpg,0.99879104,0.0012089458
PROG/21_0_005_00_03_11702.jpg,0.48410597,0.515894
PROG/21_0_005_00_03_11732.jpg,0.9181271,0.08187292
PROG/21_0_005_00_03_11734.jpg,0.9935808,0.0064192074
PROG/21_0_005_00_03_11753.jpg,0.98551327,0.014486776
PROG/21_0_005_00_03_11800.jpg,0.99654454,0.0034554075
PROG/21_0_005_00_03_11878.jpg,0.9975516,0.0024484433
PROG/21_0_005_00_03_11933.jpg,0.99255157,0.007448401
PROG/21_0_005_00_03_11938.jpg,0.99550927,0.004490686
PROG/21_0_005_00_03_11943.jpg,0.9977991,0.00220085
PROG/21_0_005_00_03_12093.jpg,0.98879224,0.011207722
PROG/21_0_005_00_03_12100.jpg,0.9983512,0.0016488363
PROG/21_0_005_00_03_12110.jpg,0.99804354,0.0019564629
PROG/21_0_005_00_03_12118.jpg,0.99924904,0.0007509005
PROG/21_0_005_00_03_12122.jpg,0.9993143,0.0006857122
PROG/21_0_005_00_03_12155.jpg,0.83035743,0.16964258
PROG/21_0_005_00_03_1220.jpg,0.99901915,0.0009808345
PROG/21_0_005_00_03_1223.jpg,0.99990726,9.2715076e-05
PROG/21_0_005_00_03_12267.jpg,0.98778045,0.01221957
PROG/21_0_005_00_03_12269.jpg,0.9933101,0.0066899667
PROG/21_0_005_00_03_12307.jpg,0.9979836,0.0020163597
PROG/21_0_005_00_03_12323.jpg,0.9926871,0.0073129036
PROG/21_0_005_00_03_12350.jpg,0.99958044,0.0004195599
PROG/21_0_005_00_03_12359.jpg,0.9969885,0.0030115817
PROG/21_0_005_00_03_12450.jpg,0.9887,0.011300071
PROG/21_0_005_00_03_12468.jpg,0.9965996,0.00340038
PROG/21_0_005_00_03_12475.jpg,0.99695253,0.003047445
PROG/21_0_005_00_03_12523.jpg,0.94938236,0.050617613
PROG/21_0_005_00_03_12524.jpg,0.9982627,0.0017372699
PROG/21_0_005_00_03_12650.jpg,0.9818432,0.018156769
PROG/21_0_005_00_03_12668.jpg,0.9984805,0.0015195105
PROG/21_0_005_00_03_12686.jpg,0.99698883,0.0030112052
PROG/21_0_005_00_03_12692.jpg,0.980317,0.019682955
PROG/21_0_005_00_03_1270.jpg,0.99992454,7.546933e-05
PROG/21_0_005_00_03_12731.jpg,0.9904484,0.009551597
PROG/21_0_005_00_03_12754.jpg,0.99498063,0.0050193206
PROG/21_0_005_00_03_12862.jpg,0.989125,0.010875032
PROG/21_0_005_00_03_12866.jpg,0.31548867,0.68451136
PROG/21_0_005_00_03_12872.jpg,0.9931577,0.00684228
PROG/21_0_005_00_03_12919.jpg,0.99756646,0.0024335994
PROG/21_0_005_00_03_12952.jpg,0.99128985,0.008710204
PROG/21_0_005_00_03_13067.jpg,0.99776065,0.0022392706
PROG/21_0_005_00_03_13090.jpg,0.99978465,0.00021537488
PROG/21_0_005_00_03_13092.jpg,0.9855478,0.014452198
PROG/21_0_005_00_03_13251.jpg,0.99864024,0.0013597466
PROG/21_0_005_00_03_13254.jpg,0.9897877,0.010212273
PROG/21_0_005_00_03_13266.jpg,0.6248059,0.37519404
PROG/21_0_005_00_03_13268.jpg,0.99991703,8.295565e-05
PROG/21_0_005_00_03_13274.jpg,0.9995097,0.00049030606
PROG/21_0_005_00_03_13276.jpg,0.99162346,0.008376484
PROG/21_0_005_00_03_13293.jpg,0.1400144,0.8599856
PROG/21_0_005_00_03_13297.jpg,0.9498915,0.05010847
